coordinates,footprint,product_name,success,error,part,filename,acquisition_date,end_date,satellite,swath_mode,polarization,orbit_num,data_take
"[[[42.2052, -17.6847], [42.9385, -17.5647], [42.7051, -16.6306], [41.9755, -16.7492], [42.2052, -17.6847]]]",,S1A_S3_RAW__0SHH_2025-01-03T15:35:52_2025-01-03T15:36:08_057281_070C17,False,,PT2,s1a-s3-raw-s-hh-20250103t153552-20250103t153608-057281-070c17.zarr,2025-01-03T15:35:52,2025-01-03T15:36:08,S1A,S3,HH,057281,070c17
"[[[115.5398, -30.1862], [116.3482, -30.0437], [115.7938, -28.2245], [114.9996, -28.3631], [115.5398, -30.1862]]]",,S1A_S3_RAW__0SHH_2025-01-13T10:52:36_2025-01-13T10:53:07_057424_0711CC,False,,PT2,s1a-s3-raw-s-hh-20250113t105236-20250113t105307-057424-0711cc.zarr,2025-01-13T10:52:36,2025-01-13T10:53:07,S1A,S3,HH,057424,0711cc
"[[[-46.5135, -24.6037], [-45.7446, -24.4725], [-46.1661, -22.9443], [-46.926, -23.0728], [-46.5135, -24.6037]]]",,S1A_S3_RAW__0SHH_2025-01-31T21:35:58_2025-01-31T21:36:23_057693_071C6A,False,,PT2,s1a-s3-raw-s-hh-20250131t213558-20250131t213623-057693-071c6a.zarr,2025-01-31T21:35:58,2025-01-31T21:36:23,S1A,S3,HH,057693,071c6a
"[[[42.2061, -17.6845], [42.9394, -17.5646], [42.7059, -16.6304], [41.9763, -16.749], [42.2061, -17.6845]]]",,S1A_S3_RAW__0SHH_2025-02-20T15:35:50_2025-02-20T15:36:05_057981_0727FB,False,,PT2,s1a-s3-raw-s-hh-20250220t153550-20250220t153605-057981-0727fb.zarr,2025-02-20T15:35:50,2025-02-20T15:36:05,S1A,S3,HH,057981,0727fb
"[[[-93.3666, -4.4987], [-92.9383, -2.5226], [-93.6365, -2.4196], [-94.0663, -4.394], [-93.3666, -4.4987]]]",,S1A_S3_RAW__0SHH_2025-02-23T11:58:59_2025-02-23T11:59:32_058023_0729BD,False,,PT2,s1a-s3-raw-s-hh-20250223t115859-20250223t115932-058023-0729bd.zarr,2025-02-23T11:58:59,2025-02-23T11:59:32,S1A,S3,HH,058023,0729bd
"[[[-67.918, -21.4812], [-67.1668, -21.3554], [-67.6464, -19.5243], [-68.3885, -19.6472], [-67.918, -21.4812]]]",,S1A_S3_RAW__0SHH_2025-04-03T22:59:07_2025-04-03T22:59:38_058598_0740DC,False,,PT2,s1a-s3-raw-s-hh-20250403t225907-20250403t225938-058598-0740dc.zarr,2025-04-03T22:59:07,2025-04-03T22:59:38,S1A,S3,HH,058598,0740dc
"[[[42.2041, -17.6848], [42.9375, -17.5648], [42.704, -16.6307], [41.9744, -16.7493], [42.2041, -17.6848]]]",,S1A_S3_RAW__0SHV_2023-07-13T15:35:57_2023-07-13T15:36:13_049406_05F0E9,False,,PT2,s1a-s3-raw-s-hv-20230713t153557-20230713t153613-049406-05f0e9.zarr,2023-07-13T15:35:57,2023-07-13T15:36:13,S1A,S3,HV,049406,05f0e9
"[[[42.2045, -17.6843], [42.9378, -17.5644], [42.7043, -16.6302], [41.9747, -16.7488], [42.2045, -17.6843]]]",,S1A_S3_RAW__0SHV_2023-10-17T15:36:01_2023-10-17T15:36:16_050806_061F95,False,,PT2,s1a-s3-raw-s-hv-20231017t153601-20231017t153616-050806-061f95.zarr,2023-10-17T15:36:01,2023-10-17T15:36:16,S1A,S3,HV,050806,061f95
"[[[42.2049, -17.6855], [42.9382, -17.5656], [42.7047, -16.6314], [41.9752, -16.75], [42.2049, -17.6855]]]",,S1A_S3_RAW__0SHV_2023-10-29T15:36:01_2023-10-29T15:36:16_050981_062580,False,,PT2,s1a-s3-raw-s-hv-20231029t153601-20231029t153616-050981-062580.zarr,2023-10-29T15:36:01,2023-10-29T15:36:16,S1A,S3,HV,050981,062580
"[[[42.2044, -17.6844], [42.9378, -17.5645], [42.7043, -16.6303], [41.9747, -16.7489], [42.2044, -17.6844]]]",,S1A_S3_RAW__0SHV_2023-12-04T15:36:00_2023-12-04T15:36:15_051506_063795,False,,PT2,s1a-s3-raw-s-hv-20231204t153600-20231204t153615-051506-063795.zarr,2023-12-04T15:36:00,2023-12-04T15:36:15,S1A,S3,HV,051506,063795
"[[[42.2051, -17.6847], [42.9384, -17.5648], [42.7049, -16.6306], [41.9754, -16.7492], [42.2051, -17.6847]]]",,S1A_S3_RAW__0SHV_2024-01-09T15:35:58_2024-01-09T15:36:13_052031_0649BA,False,,PT2,s1a-s3-raw-s-hv-20240109t153558-20240109t153613-052031-0649ba.zarr,2024-01-09T15:35:58,2024-01-09T15:36:13,S1A,S3,HV,052031,0649ba
"[[[42.205, -17.6852], [42.9383, -17.5652], [42.7048, -16.6311], [41.9753, -16.7497], [42.205, -17.6852]]]",,S1A_S3_RAW__0SHV_2024-01-21T15:35:57_2024-01-21T15:36:13_052206_064FA4,False,,PT2,s1a-s3-raw-s-hv-20240121t153557-20240121t153613-052206-064fa4.zarr,2024-01-21T15:35:57,2024-01-21T15:36:13,S1A,S3,HV,052206,064fa4
"[[[42.2041, -17.6843], [42.9375, -17.5644], [42.704, -16.6302], [41.9744, -16.7489], [42.2041, -17.6843]]]",,S1A_S3_RAW__0SHV_2024-02-26T15:35:56_2024-02-26T15:36:12_052731_066165,False,,PT2,s1a-s3-raw-s-hv-20240226t153556-20240226t153612-052731-066165.zarr,2024-02-26T15:35:56,2024-02-26T15:36:12,S1A,S3,HV,052731,066165
"[[[-46.5137, -24.6044], [-45.7448, -24.4731], [-46.1664, -22.945], [-46.9262, -23.0736], [-46.5137, -24.6044]]]",,S1A_S3_RAW__0SHV_2024-03-13T21:36:04_2024-03-13T21:36:30_052968_06697A,False,,PT2,s1a-s3-raw-s-hv-20240313t213604-20240313t213630-052968-06697a.zarr,2024-03-13T21:36:04,2024-03-13T21:36:30,S1A,S3,HV,052968,06697a
"[[[-46.5159, -24.6034], [-45.747, -24.4722], [-46.1684, -22.9441], [-46.9283, -23.0726], [-46.5159, -24.6034]]]",,S1A_S3_RAW__0SHV_2024-08-04T21:36:03_2024-08-04T21:36:29_055068_06B598,False,,PT2,s1a-s3-raw-s-hv-20240804t213603-20240804t213629-055068-06b598.zarr,2024-08-04T21:36:03,2024-08-04T21:36:29,S1A,S3,HV,055068,06b598
"[[[-46.5135, -24.6039], [-45.7446, -24.4726], [-46.1662, -22.9445], [-46.9261, -23.0731], [-46.5135, -24.6039]]]",,S1A_S3_RAW__0SHV_2024-09-09T21:36:04_2024-09-09T21:36:29_055593_06C93C,False,,PT2,s1a-s3-raw-s-hv-20240909t213604-20240909t213629-055593-06c93c.zarr,2024-09-09T21:36:04,2024-09-09T21:36:29,S1A,S3,HV,055593,06c93c
"[[[42.2052, -17.6847], [42.9385, -17.5647], [42.7051, -16.6306], [41.9755, -16.7492], [42.2052, -17.6847]]]",,S1A_S3_RAW__0SHV_2025-01-03T15:35:52_2025-01-03T15:36:08_057281_070C17,False,,PT2,s1a-s3-raw-s-hv-20250103t153552-20250103t153608-057281-070c17.zarr,2025-01-03T15:35:52,2025-01-03T15:36:08,S1A,S3,HV,057281,070c17
"[[[-46.5135, -24.6037], [-45.7446, -24.4725], [-46.1661, -22.9443], [-46.926, -23.0728], [-46.5135, -24.6037]]]",,S1A_S3_RAW__0SHV_2025-01-31T21:35:58_2025-01-31T21:36:23_057693_071C6A,False,,PT2,s1a-s3-raw-s-hv-20250131t213558-20250131t213623-057693-071c6a.zarr,2025-01-31T21:35:58,2025-01-31T21:36:23,S1A,S3,HV,057693,071c6a
"[[[42.2061, -17.6845], [42.9394, -17.5646], [42.7059, -16.6304], [41.9763, -16.749], [42.2061, -17.6845]]]",,S1A_S3_RAW__0SHV_2025-02-20T15:35:50_2025-02-20T15:36:05_057981_0727FB,False,,PT2,s1a-s3-raw-s-hv-20250220t153550-20250220t153605-057981-0727fb.zarr,2025-02-20T15:35:50,2025-02-20T15:36:05,S1A,S3,HV,057981,0727fb
"[[[-93.3666, -4.4987], [-92.9383, -2.5226], [-93.6365, -2.4196], [-94.0663, -4.394], [-93.3666, -4.4987]]]",,S1A_S3_RAW__0SHV_2025-02-23T11:58:59_2025-02-23T11:59:32_058023_0729BD,False,,PT2,s1a-s3-raw-s-hv-20250223t115859-20250223t115932-058023-0729bd.zarr,2025-02-23T11:58:59,2025-02-23T11:59:32,S1A,S3,HV,058023,0729bd
"[[[-67.918, -21.4812], [-67.1668, -21.3554], [-67.6464, -19.5243], [-68.3885, -19.6472], [-67.918, -21.4812]]]",,S1A_S3_RAW__0SHV_2025-04-03T22:59:07_2025-04-03T22:59:38_058598_0740DC,False,,PT2,s1a-s3-raw-s-hv-20250403t225907-20250403t225938-058598-0740dc.zarr,2025-04-03T22:59:07,2025-04-03T22:59:38,S1A,S3,HV,058598,0740dc
"[[[-178.2771, -31.1762], [-177.7264, -29.3545], [-178.528, -29.2138], [-179.0935, -31.0313], [-178.2771, -31.1762]]]",,S1A_S3_RAW__0SVH_2023-07-26T17:19:39_2023-07-26T17:20:10_049597_05F6C2,False,,PT2,s1a-s3-raw-s-vh-20230726t171939-20230726t172010-049597-05f6c2.zarr,2023-07-26T17:19:39,2023-07-26T17:20:10,S1A,S3,VH,049597,05f6c2
"[[[43.0022, -12.4214], [43.7173, -12.3084], [43.4273, -11.0707], [42.7155, -11.1823], [43.0022, -12.4214]]]",,S1A_S3_RAW__0SVH_2023-08-13T15:29:12_2023-08-13T15:29:33_049858_05FF23,False,,PT2,s1a-s3-raw-s-vh-20230813t152912-20230813t152933-049858-05ff23.zarr,2023-08-13T15:29:12,2023-08-13T15:29:33,S1A,S3,VH,049858,05ff23
"[[[-178.0457, -15.0047], [-177.8227, -14.0681], [-178.5428, -13.953], [-178.7689, -14.8884], [-178.0457, -15.0047]]]",,S1A_S3_RAW__0SVH_2023-09-10T17:31:55_2023-09-10T17:32:10_050268_060D18,False,,PT2,s1a-s3-raw-s-vh-20230910t173155-20230910t173210-050268-060d18.zarr,2023-09-10T17:31:55,2023-09-10T17:32:10,S1A,S3,VH,050268,060d18
"[[[128.5641, -8.7532], [129.2705, -8.6443], [128.8552, -6.8019], [128.152, -6.9089], [128.5641, -8.7532]]]",,S1A_S3_RAW__0SVH_2023-10-30T09:44:39_2023-10-30T09:45:09_050992_0625E5,False,,PT2,s1a-s3-raw-s-vh-20231030t094439-20231030t094509-050992-0625e5.zarr,2023-10-30T09:44:39,2023-10-30T09:45:09,S1A,S3,VH,050992,0625e5
"[[[-178.2754, -31.1771], [-177.7248, -29.3554], [-178.5264, -29.2147], [-179.0918, -31.0322], [-178.2754, -31.1771]]]",,S1A_S3_RAW__0SVH_2023-11-11T17:19:42_2023-11-11T17:20:13_051172_062C0E,False,,PT2,s1a-s3-raw-s-vh-20231111t171942-20231111t172013-051172-062c0e.zarr,2023-11-11T17:19:42,2023-11-11T17:20:13,S1A,S3,VH,051172,062c0e
"[[[43.0011, -12.4215], [43.7162, -12.3085], [43.4262, -11.0709], [42.7144, -11.1824], [43.0011, -12.4215]]]",,S1A_S3_RAW__0SVH_2024-02-09T15:29:10_2024-02-09T15:29:31_052483_0658FE,False,,PT2,s1a-s3-raw-s-vh-20240209t152910-20240209t152931-052483-0658fe.zarr,2024-02-09T15:29:10,2024-02-09T15:29:31,S1A,S3,VH,052483,0658fe
"[[[42.9995, -12.4214], [43.7146, -12.3085], [43.4247, -11.0708], [42.7129, -11.1823], [42.9995, -12.4214]]]",,S1A_S3_RAW__0SVH_2024-05-27T15:29:12_2024-05-27T15:29:32_054058_0692A0,False,,PT2,s1a-s3-raw-s-vh-20240527t152912-20240527t152932-054058-0692a0.zarr,2024-05-27T15:29:12,2024-05-27T15:29:32,S1A,S3,VH,054058,0692a0
"[[[43.0013, -12.4217], [43.7164, -12.3087], [43.4264, -11.0711], [42.7146, -11.1826], [43.0013, -12.4217]]]",,S1A_S3_RAW__0SVH_2024-08-07T15:29:09_2024-08-07T15:29:30_055108_06B70D,False,,PT2,s1a-s3-raw-s-vh-20240807t152909-20240807t152930-055108-06b70d.zarr,2024-08-07T15:29:09,2024-08-07T15:29:30,S1A,S3,VH,055108,06b70d
"[[[128.563, -8.7521], [129.2694, -8.6433], [128.8541, -6.8008], [128.1509, -6.9078], [128.563, -8.7521]]]",,S1A_S3_RAW__0SVH_2024-11-17T09:44:35_2024-11-17T09:45:05_056592_06F0CB,False,,PT2,s1a-s3-raw-s-vh-20241117t094435-20241117t094505-056592-06f0cb.zarr,2024-11-17T09:44:35,2024-11-17T09:45:05,S1A,S3,VH,056592,06f0cb
"[[[43.0018, -12.4213], [43.7169, -12.3083], [43.4269, -11.0707], [42.7151, -11.1822], [43.0018, -12.4213]]]",,S1A_S3_RAW__0SVH_2024-12-17T15:29:07_2024-12-17T15:29:28_057033_070247,False,,PT2,s1a-s3-raw-s-vh-20241217t152907-20241217t152928-057033-070247.zarr,2024-12-17T15:29:07,2024-12-17T15:29:28,S1A,S3,VH,057033,070247
"[[[128.5643, -8.7534], [129.2707, -8.6445], [128.8553, -6.8021], [128.1522, -6.9091], [128.5643, -8.7534]]]",,S1A_S3_RAW__0SVH_2024-12-23T09:44:32_2024-12-23T09:45:02_057117_0705AC,False,,PT2,s1a-s3-raw-s-vh-20241223t094432-20241223t094502-057117-0705ac.zarr,2024-12-23T09:44:32,2024-12-23T09:45:02,S1A,S3,VH,057117,0705ac
"[[[-178.2751, -31.1772], [-177.7245, -29.3555], [-178.5261, -29.2147], [-179.0915, -31.0323], [-178.2751, -31.1772]]]",,S1A_S3_RAW__0SVH_2024-12-23T17:19:35_2024-12-23T17:20:06_057122_0705D2,False,,PT2,s1a-s3-raw-s-vh-20241223t171935-20241223t172006-057122-0705d2.zarr,2024-12-23T17:19:35,2024-12-23T17:20:06,S1A,S3,VH,057122,0705d2
"[[[43.0002, -12.421], [43.7153, -12.3081], [43.4253, -11.0704], [42.7135, -11.1819], [43.0002, -12.421]]]",,S1A_S3_RAW__0SVH_2024-12-29T15:29:07_2024-12-29T15:29:27_057208_070934,False,,PT2,s1a-s3-raw-s-vh-20241229t152907-20241229t152927-057208-070934.zarr,2024-12-29T15:29:07,2024-12-29T15:29:27,S1A,S3,VH,057208,070934
"[[[-178.0444, -15.0052], [-177.8215, -14.0685], [-178.5415, -13.9535], [-178.7676, -14.889], [-178.0444, -15.0052]]]",,S1A_S3_RAW__0SVH_2025-01-26T17:31:45_2025-01-26T17:32:01_057618_071970,False,,PT2,s1a-s3-raw-s-vh-20250126t173145-20250126t173201-057618-071970.zarr,2025-01-26T17:31:45,2025-01-26T17:32:01,S1A,S3,VH,057618,071970
"[[[-46.4826, -24.7174], [-45.713, -24.5859], [-46.2167, -22.7588], [-46.9755, -22.887], [-46.4826, -24.7174]]]",,S1A_S3_RAW__0SVH_2025-02-24T21:35:55_2025-02-24T21:36:26_058043_072A8A,False,,PT2,s1a-s3-raw-s-vh-20250224t213555-20250224t213626-058043-072a8a.zarr,2025-02-24T21:35:55,2025-02-24T21:36:26,S1A,S3,VH,058043,072a8a
"[[[43.0011, -12.4214], [43.7162, -12.3083], [43.4262, -11.0707], [42.7143, -11.1823], [43.0011, -12.4214]]]",,S1A_S3_RAW__0SVH_2025-03-23T15:29:04_2025-03-23T15:29:24_058433_073A28,False,,PT2,s1a-s3-raw-s-vh-20250323t152904-20250323t152924-058433-073a28.zarr,2025-03-23T15:29:04,2025-03-23T15:29:24,S1A,S3,VH,058433,073a28
"[[[-178.2766, -31.1768], [-177.726, -29.3552], [-178.5276, -29.2144], [-179.0931, -31.032], [-178.2766, -31.1768]]]",,S1A_S3_RAW__0SVH_2025-03-29T17:19:32_2025-03-29T17:20:02_058522_073DB3,False,,PT2,s1a-s3-raw-s-vh-20250329t171932-20250329t172002-058522-073db3.zarr,2025-03-29T17:19:32,2025-03-29T17:20:02,S1A,S3,VH,058522,073db3
"[[[-94.8198, -10.9956], [-94.6053, -10.057], [-95.314, -9.9468], [-95.5308, -10.8844], [-94.8198, -10.9956]]]",,S1A_S3_RAW__0SVH_2025-03-31T12:01:04_2025-03-31T12:01:37_058548_073ED0,False,,PT2,s1a-s3-raw-s-vh-20250331t120104-20250331t120137-058548-073ed0.zarr,2025-03-31T12:01:04,2025-03-31T12:01:37,S1A,S3,VH,058548,073ed0
"[[[-178.2771, -31.1762], [-177.7264, -29.3545], [-178.528, -29.2138], [-179.0935, -31.0313], [-178.2771, -31.1762]]]",,S1A_S3_RAW__0SVV_2023-07-26T17:19:39_2023-07-26T17:20:10_049597_05F6C2,False,,PT2,s1a-s3-raw-s-vv-20230726t171939-20230726t172010-049597-05f6c2.zarr,2023-07-26T17:19:39,2023-07-26T17:20:10,S1A,S3,VV,049597,05f6c2
"[[[43.0022, -12.4214], [43.7173, -12.3084], [43.4273, -11.0707], [42.7155, -11.1823], [43.0022, -12.4214]]]",,S1A_S3_RAW__0SVV_2023-08-13T15:29:12_2023-08-13T15:29:33_049858_05FF23,False,,PT2,s1a-s3-raw-s-vv-20230813t152912-20230813t152933-049858-05ff23.zarr,2023-08-13T15:29:12,2023-08-13T15:29:33,S1A,S3,VV,049858,05ff23
"[[[-178.0457, -15.0047], [-177.8227, -14.0681], [-178.5428, -13.953], [-178.7689, -14.8884], [-178.0457, -15.0047]]]",,S1A_S3_RAW__0SVV_2023-09-10T17:31:55_2023-09-10T17:32:10_050268_060D18,False,,PT2,s1a-s3-raw-s-vv-20230910t173155-20230910t173210-050268-060d18.zarr,2023-09-10T17:31:55,2023-09-10T17:32:10,S1A,S3,VV,050268,060d18
"[[[128.5641, -8.7532], [129.2705, -8.6443], [128.8552, -6.8019], [128.152, -6.9089], [128.5641, -8.7532]]]",,S1A_S3_RAW__0SVV_2023-10-30T09:44:39_2023-10-30T09:45:09_050992_0625E5,False,,PT2,s1a-s3-raw-s-vv-20231030t094439-20231030t094509-050992-0625e5.zarr,2023-10-30T09:44:39,2023-10-30T09:45:09,S1A,S3,VV,050992,0625e5
"[[[-178.2754, -31.1771], [-177.7248, -29.3554], [-178.5264, -29.2147], [-179.0918, -31.0322], [-178.2754, -31.1771]]]",,S1A_S3_RAW__0SVV_2023-11-11T17:19:42_2023-11-11T17:20:13_051172_062C0E,False,,PT2,s1a-s3-raw-s-vv-20231111t171942-20231111t172013-051172-062c0e.zarr,2023-11-11T17:19:42,2023-11-11T17:20:13,S1A,S3,VV,051172,062c0e
"[[[43.0011, -12.4215], [43.7162, -12.3085], [43.4262, -11.0709], [42.7144, -11.1824], [43.0011, -12.4215]]]",,S1A_S3_RAW__0SVV_2024-02-09T15:29:10_2024-02-09T15:29:31_052483_0658FE,False,,PT2,s1a-s3-raw-s-vv-20240209t152910-20240209t152931-052483-0658fe.zarr,2024-02-09T15:29:10,2024-02-09T15:29:31,S1A,S3,VV,052483,0658fe
"[[[42.9995, -12.4214], [43.7146, -12.3085], [43.4247, -11.0708], [42.7129, -11.1823], [42.9995, -12.4214]]]",,S1A_S3_RAW__0SVV_2024-05-27T15:29:12_2024-05-27T15:29:32_054058_0692A0,False,,PT2,s1a-s3-raw-s-vv-20240527t152912-20240527t152932-054058-0692a0.zarr,2024-05-27T15:29:12,2024-05-27T15:29:32,S1A,S3,VV,054058,0692a0
"[[[43.0013, -12.4217], [43.7164, -12.3087], [43.4264, -11.0711], [42.7146, -11.1826], [43.0013, -12.4217]]]",,S1A_S3_RAW__0SVV_2024-08-07T15:29:09_2024-08-07T15:29:30_055108_06B70D,False,,PT2,s1a-s3-raw-s-vv-20240807t152909-20240807t152930-055108-06b70d.zarr,2024-08-07T15:29:09,2024-08-07T15:29:30,S1A,S3,VV,055108,06b70d
"[[[115.5417, -30.1858], [116.3501, -30.0432], [115.885, -28.5219], [115.0886, -28.6612], [115.5417, -30.1858]]]",,S1A_S3_RAW__0SVV_2024-09-03T10:52:40_2024-09-03T10:53:06_055499_06C586,False,,PT2,s1a-s3-raw-s-vv-20240903t105240-20240903t105306-055499-06c586.zarr,2024-09-03T10:52:40,2024-09-03T10:53:06,S1A,S3,VV,055499,06c586
"[[[128.563, -8.7521], [129.2694, -8.6433], [128.8541, -6.8008], [128.1509, -6.9078], [128.563, -8.7521]]]",,S1A_S3_RAW__0SVV_2024-11-17T09:44:35_2024-11-17T09:45:05_056592_06F0CB,False,,PT2,s1a-s3-raw-s-vv-20241117t094435-20241117t094505-056592-06f0cb.zarr,2024-11-17T09:44:35,2024-11-17T09:45:05,S1A,S3,VV,056592,06f0cb
"[[[43.0018, -12.4213], [43.7169, -12.3083], [43.4269, -11.0707], [42.7151, -11.1822], [43.0018, -12.4213]]]",,S1A_S3_RAW__0SVV_2024-12-17T15:29:07_2024-12-17T15:29:28_057033_070247,False,,PT2,s1a-s3-raw-s-vv-20241217t152907-20241217t152928-057033-070247.zarr,2024-12-17T15:29:07,2024-12-17T15:29:28,S1A,S3,VV,057033,070247
"[[[128.5643, -8.7534], [129.2707, -8.6445], [128.8553, -6.8021], [128.1522, -6.9091], [128.5643, -8.7534]]]",,S1A_S3_RAW__0SVV_2024-12-23T09:44:32_2024-12-23T09:45:02_057117_0705AC,False,,PT2,s1a-s3-raw-s-vv-20241223t094432-20241223t094502-057117-0705ac.zarr,2024-12-23T09:44:32,2024-12-23T09:45:02,S1A,S3,VV,057117,0705ac
"[[[-178.2751, -31.1772], [-177.7245, -29.3555], [-178.5261, -29.2147], [-179.0915, -31.0323], [-178.2751, -31.1772]]]",,S1A_S3_RAW__0SVV_2024-12-23T17:19:35_2024-12-23T17:20:06_057122_0705D2,False,,PT2,s1a-s3-raw-s-vv-20241223t171935-20241223t172006-057122-0705d2.zarr,2024-12-23T17:19:35,2024-12-23T17:20:06,S1A,S3,VV,057122,0705d2
"[[[43.0002, -12.421], [43.7153, -12.3081], [43.4253, -11.0704], [42.7135, -11.1819], [43.0002, -12.421]]]",,S1A_S3_RAW__0SVV_2024-12-29T15:29:07_2024-12-29T15:29:27_057208_070934,False,,PT2,s1a-s3-raw-s-vv-20241229t152907-20241229t152927-057208-070934.zarr,2024-12-29T15:29:07,2024-12-29T15:29:27,S1A,S3,VV,057208,070934
"[[[-178.0444, -15.0052], [-177.8215, -14.0685], [-178.5415, -13.9535], [-178.7676, -14.889], [-178.0444, -15.0052]]]",,S1A_S3_RAW__0SVV_2025-01-26T17:31:45_2025-01-26T17:32:01_057618_071970,False,,PT2,s1a-s3-raw-s-vv-20250126t173145-20250126t173201-057618-071970.zarr,2025-01-26T17:31:45,2025-01-26T17:32:01,S1A,S3,VV,057618,071970
"[[[-46.4826, -24.7174], [-45.713, -24.5859], [-46.2167, -22.7588], [-46.9755, -22.887], [-46.4826, -24.7174]]]",,S1A_S3_RAW__0SVV_2025-02-24T21:35:55_2025-02-24T21:36:26_058043_072A8A,False,,PT2,s1a-s3-raw-s-vv-20250224t213555-20250224t213626-058043-072a8a.zarr,2025-02-24T21:35:55,2025-02-24T21:36:26,S1A,S3,VV,058043,072a8a
"[[[43.0011, -12.4214], [43.7162, -12.3083], [43.4262, -11.0707], [42.7143, -11.1823], [43.0011, -12.4214]]]",,S1A_S3_RAW__0SVV_2025-03-23T15:29:04_2025-03-23T15:29:24_058433_073A28,False,,PT2,s1a-s3-raw-s-vv-20250323t152904-20250323t152924-058433-073a28.zarr,2025-03-23T15:29:04,2025-03-23T15:29:24,S1A,S3,VV,058433,073a28
"[[[-178.2766, -31.1768], [-177.726, -29.3552], [-178.5276, -29.2144], [-179.0931, -31.032], [-178.2766, -31.1768]]]",,S1A_S3_RAW__0SVV_2025-03-29T17:19:32_2025-03-29T17:20:02_058522_073DB3,False,,PT2,s1a-s3-raw-s-vv-20250329t171932-20250329t172002-058522-073db3.zarr,2025-03-29T17:19:32,2025-03-29T17:20:02,S1A,S3,VV,058522,073db3
"[[[-94.8198, -10.9956], [-94.6053, -10.057], [-95.314, -9.9468], [-95.5308, -10.8844], [-94.8198, -10.9956]]]",,S1A_S3_RAW__0SVV_2025-03-31T12:01:04_2025-03-31T12:01:37_058548_073ED0,False,,PT2,s1a-s3-raw-s-vv-20250331t120104-20250331t120137-058548-073ed0.zarr,2025-03-31T12:01:04,2025-03-31T12:01:37,S1A,S3,VV,058548,073ed0
"[[[-89.0932, 40.8273], [-88.1651, 40.9174], [-88.5224, 42.4636], [-89.4733, 42.3728], [-89.0932, 40.8273]]]",,S1A_S4_RAW__0SHH_2023-03-17T23:49:13_2023-03-17T23:49:39_047691_05BA87,False,,PT2,s1a-s4-raw-s-hh-20230317t234913-20230317t234939-047691-05ba87.zarr,2023-03-17T23:49:13,2023-03-17T23:49:39,S1A,S4,HH,047691,05ba87
"[[[12.2732, 31.9081], [12.5474, 33.1553], [11.7098, 33.2432], [11.4474, 31.9959], [12.2732, 31.9081]]]",,S1A_S4_RAW__0SHH_2024-08-03T05:14:43_2024-08-03T05:15:04_055044_06B4BE,False,,PT2,s1a-s4-raw-s-hh-20240803t051443-20240803t051504-055044-06b4be.zarr,2024-08-03T05:14:43,2024-08-03T05:15:04,S1A,S4,HH,055044,06b4be
"[[[-89.0919, 40.8245], [-88.1638, 40.9145], [-88.5211, 42.4608], [-89.4719, 42.3699], [-89.0919, 40.8245]]]",,S1A_S4_RAW__0SHH_2024-08-14T23:49:17_2024-08-14T23:49:43_055216_06BAF7,False,,PT2,s1a-s4-raw-s-hh-20240814t234917-20240814t234943-055216-06baf7.zarr,2024-08-14T23:49:17,2024-08-14T23:49:43,S1A,S4,HH,055216,06baf7
"[[[-89.0923, 40.8275], [-88.1642, 40.9175], [-88.5214, 42.4637], [-89.4723, 42.3729], [-89.0923, 40.8275]]]",,S1A_S4_RAW__0SHH_2024-12-12T23:49:17_2024-12-12T23:49:42_056966_06FF8C,False,,PT2,s1a-s4-raw-s-hh-20241212t234917-20241212t234942-056966-06ff8c.zarr,2024-12-12T23:49:17,2024-12-12T23:49:42,S1A,S4,HH,056966,06ff8c
"[[[-96.2635, 4.5208], [-95.8532, 6.4987], [-96.556, 6.5948], [-96.9639, 4.6183], [-96.2635, 4.5208]]]",,S1A_S4_RAW__0SHH_2025-01-28T12:13:00_2025-01-28T12:13:32_057644_071A79,False,,PT2,s1a-s4-raw-s-hh-20250128t121300-20250128t121332-057644-071a79.zarr,2025-01-28T12:13:00,2025-01-28T12:13:32,S1A,S4,HH,057644,071a79
"[[[-98.4325, -5.6135], [-98.0923, -4.0671], [-98.7922, -3.962], [-99.134, -5.5069], [-98.4325, -5.6135]]]",,S1A_S4_RAW__0SHH_2025-01-28T12:16:20_2025-01-28T12:16:45_057644_071A79,False,,PT2,s1a-s4-raw-s-hh-20250128t121620-20250128t121645-057644-071a79.zarr,2025-01-28T12:16:20,2025-01-28T12:16:45,S1A,S4,HH,057644,071a79
"[[[-89.0932, 40.8273], [-88.1651, 40.9174], [-88.5224, 42.4636], [-89.4733, 42.3728], [-89.0932, 40.8273]]]",,S1A_S4_RAW__0SHV_2023-03-17T23:49:13_2023-03-17T23:49:39_047691_05BA87,False,,PT2,s1a-s4-raw-s-hv-20230317t234913-20230317t234939-047691-05ba87.zarr,2023-03-17T23:49:13,2023-03-17T23:49:39,S1A,S4,HV,047691,05ba87
"[[[-89.0919, 40.8245], [-88.1638, 40.9145], [-88.5211, 42.4608], [-89.4719, 42.3699], [-89.0919, 40.8245]]]",,S1A_S4_RAW__0SHV_2024-08-14T23:49:17_2024-08-14T23:49:43_055216_06BAF7,False,,PT2,s1a-s4-raw-s-hv-20240814t234917-20240814t234943-055216-06baf7.zarr,2024-08-14T23:49:17,2024-08-14T23:49:43,S1A,S4,HV,055216,06baf7
