source,repo,part,filename,full_path,location,data_collection_timestamp
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20230911t185336-20230911t185407-050283-060da9.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20230911t185336-20230911t185407-050283-060da9.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8431, -17.018], [-5.1138, -16.8936], [-5.5808, -15.0635], [-6.3034, -15.1848], [-5.8431, -17.018]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20231005t072357-20231005t072422-050626-061954.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20231005t072357-20231005t072422-050626-061954.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6031, -11.4994], [166.3144, -11.384], [165.9496, -9.8485], [165.2419, -9.9618], [165.6031, -11.4994]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20231017t072357-20231017t072422-050801-061f62.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20231017t072357-20231017t072422-050801-061f62.zarr,"{'type': 'Polygon', 'coordinates': [[[165.602, -11.4992], [166.3134, -11.3838], [165.9486, -9.8483], [165.2408, -9.9616], [165.602, -11.4992]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20231110t185336-20231110t185407-051158-062b97.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20231110t185336-20231110t185407-051158-062b97.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8416, -17.0182], [-5.1122, -16.8938], [-5.5792, -15.0637], [-6.3018, -15.185], [-5.8416, -17.0182]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20231207t200804-20231207t200835-051553-06393e.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20231207t200804-20231207t200835-051553-06393e.zarr,"{'type': 'Polygon', 'coordinates': [[[145.796, 14.7162], [146.167, 16.565], [145.4389, 16.653], [145.0746, 14.8053], [145.796, 14.7162]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240109t072354-20240109t072419-052026-064989.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240109t072354-20240109t072419-052026-064989.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6026, -11.4995], [166.3139, -11.3841], [165.9491, -9.8486], [165.2414, -9.9619], [165.6026, -11.4995]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240109t185334-20240109t185404-052033-0649cd.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240109t185334-20240109t185404-052033-0649cd.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8425, -17.0184], [-5.1132, -16.8941], [-5.5801, -15.0639], [-6.3027, -15.1852], [-5.8425, -17.0184]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240121t072353-20240121t072419-052201-064f75.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240121t072353-20240121t072419-052201-064f75.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6025, -11.4999], [166.3138, -11.3844], [165.949, -9.8489], [165.2413, -9.9622], [165.6025, -11.4999]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240202t072353-20240202t072418-052376-065564.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240202t072353-20240202t072418-052376-065564.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6028, -11.4996], [166.3142, -11.3842], [165.9493, -9.8487], [165.2416, -9.962], [165.6028, -11.4996]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240401t063717-20240401t063738-053236-0673a6.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240401t063717-20240401t063738-053236-0673a6.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7317, -31.0814], [-177.9192, -30.9261], [-178.3228, -29.7097], [-179.1256, -29.8617], [-178.7317, -31.0814]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240520t072354-20240520t072419-053951-068ee9.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240520t072354-20240520t072419-053951-068ee9.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6015, -11.4998], [166.3129, -11.3844], [165.9482, -9.8489], [165.2404, -9.9621], [165.6015, -11.4998]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240601t185334-20240601t185404-054133-069533.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240601t185334-20240601t185404-054133-069533.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8442, -17.018], [-5.1149, -16.8936], [-5.5817, -15.0635], [-6.3043, -15.1848], [-5.8442, -17.018]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240731t072351-20240731t072417-055001-06b354.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240731t072351-20240731t072417-055001-06b354.zarr,"{'type': 'Polygon', 'coordinates': [[[165.602, -11.4993], [166.3134, -11.3839], [165.9487, -9.8485], [165.2409, -9.9617], [165.602, -11.4993]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240812t072351-20240812t072417-055176-06b980.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240812t072351-20240812t072417-055176-06b980.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6024, -11.4995], [166.3138, -11.3841], [165.949, -9.8486], [165.2412, -9.9619], [165.6024, -11.4995]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240824t072352-20240824t072417-055351-06bffe.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240824t072352-20240824t072417-055351-06bffe.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6029, -11.4995], [166.3144, -11.384], [165.9496, -9.8486], [165.2418, -9.9618], [165.6029, -11.4995]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20240927t223238-20240927t223314-055857-06d3a2.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20240927t223238-20240927t223314-055857-06d3a2.zarr,"{'type': 'Polygon', 'coordinates': [[[-63.5927, 1.5901], [-62.8951, 1.6897], [-63.3445, 3.8359], [-64.0433, 3.7384], [-63.5927, 1.5901]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20241114t223234-20241114t223307-056557-06ef58.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20241114t223234-20241114t223307-056557-06ef58.zarr,"{'type': 'Polygon', 'coordinates': [[[-63.8608, 2.8592], [-63.1626, 2.9575], [-63.421, 4.1987], [-64.1201, 4.1015], [-63.8608, 2.8592]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20241221t063713-20241221t063734-057086-070466.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20241221t063713-20241221t063734-057086-070466.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7319, -31.081], [-177.9194, -30.9258], [-178.323, -29.7094], [-179.1257, -29.8613], [-178.7319, -31.081]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20250208t072346-20250208t072412-057801-0720ae.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20250208t072346-20250208t072412-057801-0720ae.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6018, -11.4994], [166.3132, -11.384], [165.9484, -9.8485], [165.2407, -9.9618], [165.6018, -11.4994]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20250409t072346-20250409t072412-058676-074403.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20250409t072346-20250409t072412-058676-074403.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6028, -11.4998], [166.3142, -11.3843], [165.9494, -9.8489], [165.2417, -9.9621], [165.6028, -11.4998]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vh-20250502t063710-20250502t063731-059011-0751a5.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vh-20250502t063710-20250502t063731-059011-0751a5.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7323, -31.0818], [-177.9198, -30.9266], [-178.3233, -29.7102], [-179.1261, -29.8622], [-178.7323, -31.0818]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230326t063712-20230326t063732-047811-05be89.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230326t063712-20230326t063732-047811-05be89.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7305, -31.0848], [-177.9179, -30.9295], [-178.3216, -29.7131], [-179.1244, -29.8651], [-178.7305, -31.0848]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230327t072348-20230327t072413-047826-05bf08.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230327t072348-20230327t072413-047826-05bf08.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6024, -11.4993], [166.3138, -11.3838], [165.949, -9.8484], [165.2412, -9.9617], [165.6024, -11.4993]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230529t200734-20230529t200745-048753-05dcfd.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230529t200734-20230529t200745-048753-05dcfd.zarr,"{'type': 'Polygon', 'coordinates': [[[146.3406, 17.4378], [146.4687, 18.0769], [145.7344, 18.1641], [145.609, 17.5252], [146.3406, 17.4378]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230607t185330-20230607t185401-048883-05e0e8.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230607t185330-20230607t185401-048883-05e0e8.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8406, -17.0182], [-5.1113, -16.8938], [-5.5782, -15.0638], [-6.3009, -15.185], [-5.8406, -17.0182]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230619t072352-20230619t072417-049051-05e606.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230619t072352-20230619t072417-049051-05e606.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6022, -11.4995], [166.3136, -11.3841], [165.9488, -9.8486], [165.241, -9.9619], [165.6022, -11.4995]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230725t072354-20230725t072419-049576-05f61a.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230725t072354-20230725t072419-049576-05f61a.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6014, -11.4993], [166.3128, -11.3838], [165.948, -9.8483], [165.2402, -9.9616], [165.6014, -11.4993]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230725t185334-20230725t185404-049583-05f657.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230725t185334-20230725t185404-049583-05f657.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8434, -17.018], [-5.1141, -16.8936], [-5.5811, -15.0636], [-6.3037, -15.1848], [-5.8434, -17.018]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230910t063720-20230910t063741-050261-060cdf.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230910t063720-20230910t063741-050261-060cdf.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7319, -31.0812], [-177.9194, -30.9259], [-178.323, -29.7095], [-179.1258, -29.8615], [-178.7319, -31.0812]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20230911t185336-20230911t185407-050283-060da9.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20230911t185336-20230911t185407-050283-060da9.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8431, -17.018], [-5.1138, -16.8936], [-5.5808, -15.0635], [-6.3034, -15.1848], [-5.8431, -17.018]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20231005t072357-20231005t072422-050626-061954.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20231005t072357-20231005t072422-050626-061954.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6031, -11.4994], [166.3144, -11.384], [165.9496, -9.8485], [165.2419, -9.9618], [165.6031, -11.4994]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20231017t072357-20231017t072422-050801-061f62.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20231017t072357-20231017t072422-050801-061f62.zarr,"{'type': 'Polygon', 'coordinates': [[[165.602, -11.4992], [166.3134, -11.3838], [165.9486, -9.8483], [165.2408, -9.9616], [165.602, -11.4992]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20231110t185336-20231110t185407-051158-062b97.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20231110t185336-20231110t185407-051158-062b97.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8416, -17.0182], [-5.1122, -16.8938], [-5.5792, -15.0637], [-6.3018, -15.185], [-5.8416, -17.0182]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20231207t200804-20231207t200835-051553-06393e.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20231207t200804-20231207t200835-051553-06393e.zarr,"{'type': 'Polygon', 'coordinates': [[[145.796, 14.7162], [146.167, 16.565], [145.4389, 16.653], [145.0746, 14.8053], [145.796, 14.7162]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240109t072354-20240109t072419-052026-064989.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240109t072354-20240109t072419-052026-064989.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6026, -11.4995], [166.3139, -11.3841], [165.9491, -9.8486], [165.2414, -9.9619], [165.6026, -11.4995]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240109t185334-20240109t185404-052033-0649cd.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240109t185334-20240109t185404-052033-0649cd.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8425, -17.0184], [-5.1132, -16.8941], [-5.5801, -15.0639], [-6.3027, -15.1852], [-5.8425, -17.0184]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240121t072353-20240121t072419-052201-064f75.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240121t072353-20240121t072419-052201-064f75.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6025, -11.4999], [166.3138, -11.3844], [165.949, -9.8489], [165.2413, -9.9622], [165.6025, -11.4999]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240202t072353-20240202t072418-052376-065564.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240202t072353-20240202t072418-052376-065564.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6028, -11.4996], [166.3142, -11.3842], [165.9493, -9.8487], [165.2416, -9.962], [165.6028, -11.4996]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240401t063717-20240401t063738-053236-0673a6.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240401t063717-20240401t063738-053236-0673a6.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7317, -31.0814], [-177.9192, -30.9261], [-178.3228, -29.7097], [-179.1256, -29.8617], [-178.7317, -31.0814]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240520t072354-20240520t072419-053951-068ee9.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240520t072354-20240520t072419-053951-068ee9.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6015, -11.4998], [166.3129, -11.3844], [165.9482, -9.8489], [165.2404, -9.9621], [165.6015, -11.4998]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240601t185334-20240601t185404-054133-069533.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240601t185334-20240601t185404-054133-069533.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.8442, -17.018], [-5.1149, -16.8936], [-5.5817, -15.0635], [-6.3043, -15.1848], [-5.8442, -17.018]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240731t072351-20240731t072417-055001-06b354.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240731t072351-20240731t072417-055001-06b354.zarr,"{'type': 'Polygon', 'coordinates': [[[165.602, -11.4993], [166.3134, -11.3839], [165.9487, -9.8485], [165.2409, -9.9617], [165.602, -11.4993]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240812t072351-20240812t072417-055176-06b980.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240812t072351-20240812t072417-055176-06b980.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6024, -11.4995], [166.3138, -11.3841], [165.949, -9.8486], [165.2412, -9.9619], [165.6024, -11.4995]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240824t072352-20240824t072417-055351-06bffe.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240824t072352-20240824t072417-055351-06bffe.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6029, -11.4995], [166.3144, -11.384], [165.9496, -9.8486], [165.2418, -9.9618], [165.6029, -11.4995]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20240927t223238-20240927t223314-055857-06d3a2.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20240927t223238-20240927t223314-055857-06d3a2.zarr,"{'type': 'Polygon', 'coordinates': [[[-63.5927, 1.5901], [-62.8951, 1.6897], [-63.3445, 3.8359], [-64.0433, 3.7384], [-63.5927, 1.5901]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20241114t223234-20241114t223307-056557-06ef58.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20241114t223234-20241114t223307-056557-06ef58.zarr,"{'type': 'Polygon', 'coordinates': [[[-63.8608, 2.8592], [-63.1626, 2.9575], [-63.421, 4.1987], [-64.1201, 4.1015], [-63.8608, 2.8592]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20241221t063713-20241221t063734-057086-070466.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20241221t063713-20241221t063734-057086-070466.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7319, -31.081], [-177.9194, -30.9258], [-178.323, -29.7094], [-179.1257, -29.8613], [-178.7319, -31.081]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20250208t072346-20250208t072412-057801-0720ae.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20250208t072346-20250208t072412-057801-0720ae.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6018, -11.4994], [166.3132, -11.384], [165.9484, -9.8485], [165.2407, -9.9618], [165.6018, -11.4994]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20250409t072346-20250409t072412-058676-074403.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20250409t072346-20250409t072412-058676-074403.zarr,"{'type': 'Polygon', 'coordinates': [[[165.6028, -11.4998], [166.3142, -11.3843], [165.9494, -9.8489], [165.2417, -9.9621], [165.6028, -11.4998]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s5-raw-s-vv-20250502t063710-20250502t063731-059011-0751a5.zarr,hf://Maya4/PT1/s1a-s5-raw-s-vv-20250502t063710-20250502t063731-059011-0751a5.zarr,"{'type': 'Polygon', 'coordinates': [[[-178.7323, -31.0818], [-177.9198, -30.9266], [-178.3233, -29.7102], [-179.1261, -29.8622], [-178.7323, -31.0818]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-hh-20240623t050637-20240623t050657-054446-06a009.zarr,hf://Maya4/PT1/s1a-s6-raw-s-hh-20240623t050637-20240623t050657-054446-06a009.zarr,"{'type': 'Polygon', 'coordinates': [[[12.9313, 31.7017], [13.1858, 32.9485], [12.3519, 33.0271], [12.1091, 31.7807], [12.9313, 31.7017]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230321t055250-20230321t055320-047738-05bc13.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230321t055250-20230321t055320-047738-05bc13.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.7372, -17.3841], [-5.2688, -15.549], [-5.9913, -15.4257], [-6.4665, -17.2574], [-5.7372, -17.3841]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230326t082855-20230326t082928-047813-05be95.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230326t082855-20230326t082928-047813-05be95.zarr,"{'type': 'Polygon', 'coordinates': [[[145.5501, 17.3324], [146.2802, 17.4181], [145.8979, 19.3944], [145.1591, 19.3099], [145.5501, 17.3324]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230326t082945-20230326t083016-047813-05be95.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230326t082945-20230326t083016-047813-05be95.zarr,"{'type': 'Polygon', 'coordinates': [[[145.2511, 18.8443], [145.9877, 18.929], [145.6307, 20.7799], [144.8852, 20.6962], [145.2511, 18.8443]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230407t082921-20230407t082953-047988-05c47e.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230407t082921-20230407t082953-047988-05c47e.zarr,"{'type': 'Polygon', 'coordinates': [[[145.2512, 18.8477], [145.9878, 18.9325], [145.6308, 20.7833], [144.8853, 20.6997], [145.2512, 18.8477]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230419t145325-20230419t145351-048166-05ca83.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230419t145325-20230419t145351-048166-05ca83.zarr,"{'type': 'Polygon', 'coordinates': [[[55.632, -22.0186], [56.3823, -21.8827], [55.9538, -20.3552], [55.2112, -20.4878], [55.632, -22.0186]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230525t145328-20230525t145353-048691-05db26.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230525t145328-20230525t145353-048691-05db26.zarr,"{'type': 'Polygon', 'coordinates': [[[55.6307, -22.0188], [56.381, -21.8829], [55.9525, -20.3553], [55.2098, -20.488], [55.6307, -22.0188]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230805t082952-20230805t083023-049738-05fb18.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230805t082952-20230805t083023-049738-05fb18.zarr,"{'type': 'Polygon', 'coordinates': [[[145.2487, 18.8532], [145.9853, 18.938], [145.6283, 20.7888], [144.8828, 20.7052], [145.2487, 18.8532]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20230824t055257-20230824t055328-050013-06045a.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20230824t055257-20230824t055328-050013-06045a.zarr,"{'type': 'Polygon', 'coordinates': [[[-5.7381, -17.384], [-5.2697, -15.5489], [-5.9922, -15.4256], [-6.4675, -17.2573], [-5.7381, -17.384]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20231023t055901-20231023t055932-050888-062244.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20231023t055901-20231023t055932-050888-062244.zarr,"{'type': 'Polygon', 'coordinates': [[[-12.6053, -38.8614], [-11.8896, -37.0657], [-12.7569, -36.8878], [-13.4927, -38.6768], [-12.6053, -38.8614]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20231107t214414-20231107t214444-051116-062a2d.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20231107t214414-20231107t214444-051116-062a2d.zarr,"{'type': 'Polygon', 'coordinates': [[[-46.4475, -24.7334], [-45.6818, -24.5914], [-46.2173, -22.7702], [-46.9726, -22.908], [-46.4475, -24.7334]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20231210t055900-20231210t055931-051588-063a6b.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20231210t055900-20231210t055931-051588-063a6b.zarr,"{'type': 'Polygon', 'coordinates': [[[-12.6038, -38.8618], [-11.8882, -37.0661], [-12.7554, -36.8882], [-13.4912, -38.6772], [-12.6038, -38.8618]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20231215t082953-20231215t083023-051663-063d0d.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20231215t082953-20231215t083023-051663-063d0d.zarr,"{'type': 'Polygon', 'coordinates': [[[145.2504, 18.8478], [145.987, 18.9325], [145.63, 20.7834], [144.8845, 20.6997], [145.2504, 18.8478]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20231222t195132-20231222t195153-051772-0640d8.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20231222t195132-20231222t195153-051772-0640d8.zarr,"{'type': 'Polygon', 'coordinates': [[[-24.5527, 14.1233], [-23.8343, 14.2112], [-24.0781, 15.4584], [-24.8008, 15.3714], [-24.5527, 14.1233]]]}",2025-10-24T15:15:28.348738
remote_hf,Maya4/PT1,PT1,s1a-s6-raw-s-vh-20240117t115527-20240117t115553-052146-064d9d.zarr,hf://Maya4/PT1/s1a-s6-raw-s-vh-20240117t115527-20240117t115553-052146-064d9d.zarr,"{'type': 'Polygon', 'coordinates': [[[-88.0178, 40.7533], [-87.6755, 42.2993], [-88.6239, 42.3772], [-88.9434, 40.8311], [-88.0178, 40.7533]]]}",2025-10-24T15:15:28.348738
